location,text,hashtags,tweetcreatedts
"Chicago, IL",Arkansas Republican County Chair Dies of COVID-19 Weeks After His Committee Hosted Maskless Gathering https://t.co/7PiPPevw7Y via @Yahoo,[],2020-10-06 19:07:13
"New York, USA","Joe Biden in June:

120 million Americans have died from COVID-19

Joe Biden in September:

200 million Americans have died from COVID-19

Joe Biden yesterday:

210 million Americans have died from COVID-19

Do we really want this man to have control over the nuclear button?",[],2020-10-06 19:07:12
"Sylmar, Los Angeles",#BREAKING Facebook removes President Trump's post falsely saying flu is more lethal than COVID-19 https://t.co/M7jcTVtnA8,"[{'text': 'BREAKING', 'indices': [10, 19]}]",2020-10-06 19:07:11
New York,"Dear medical students, we will be happy to see your research proposals in our congress. for more info: https://t.co/xmSIzESClR
 #MedicReS #jr2020 #medical #kardiyoloji #cardiology #medicine #doctor #health #covid #healthcare #hospital #nurse #doctors #medicalstudent #surgery https://t.co/jd3c8ZM8LG",[],2020-10-06 19:07:09
"New York, USA",Pharaoh woah now you know low low woah sue sew po Poe poeee tttt cc huh hjjjj ooooooo #parody #artist #Halloween #SNL #memes #comedy #youtube #animation #gaming #twitch #Election2020 #hiphop #actor #TuesdayThoughts #popmusic #writer #politics #poetry #funny #horror #coronavirus,"[{'text': 'parody', 'indices': [86, 93]}, {'text': 'artist', 'indices': [94, 101]}, {'text': 'Halloween', 'indices': [102, 112]}, {'text': 'SNL', 'indices': [113, 117]}, {'text': 'memes', 'indices': [118, 124]}, {'text': 'comedy', 'indices': [125, 132]}, {'text': 'youtube', 'indices': [133, 141]}, {'text': 'animation', 'indices': [142, 152]}, {'text': 'gaming', 'indices': [153, 160]}, {'text': 'twitch', 'indices': [161, 168]}, {'text': 'Election2020', 'indices': [169, 182]}, {'text': 'hiphop', 'indices': [183, 190]}, {'text': 'actor', 'indices': [191, 197]}, {'text': 'TuesdayThoughts', 'indices': [198, 214]}, {'text': 'popmusic', 'indices': [215, 224]}, {'text': 'writer', 'indices': [225, 232]}, {'text': 'politics', 'indices': [233, 242]}, {'text': 'poetry', 'indices': [243, 250]}, {'text': 'funny', 'indices': [251, 257]}, {'text': 'horror', 'indices': [258, 265]}, {'text': 'coronavirus', 'indices': [266, 278]}]",2020-10-06 19:07:08
"San Francisco, CA",The #pandemic has taken a heavier toll on women in so many ways. Student/learner evaluations are tougher on women (!) and women do more heavy lifting around childcare at home and teaching/mentoring at work. #WomenInSTEM #WomenInScience #WomenInMedicine https://t.co/ublBoaJ98S,"[{'text': 'pandemic', 'indices': [18, 27]}]",2020-10-06 19:07:07
"New York, USA","Nancy Pelosi is asking for $2.4 Trillion Dollars to bailout poorly run, high crime, Democrat States, money that is in no way related to COVID-19. We made a very generous offer of $1.6 Trillion Dollars and, as usual, she is not negotiating in good faith. I am rejecting their...",[],2020-10-06 19:07:07
"New York, USA",nobody recovers from COVID-19 in 3 days ... specially not a 74 year old man,[],2020-10-06 19:07:05
New York,"Nancy Pelosi is asking for $2.4 Trillion Dollars to bailout poorly run, high crime, Democrat States, money that is in no way related to COVID-19. We made a very generous offer of $1.6 Trillion Dollars and, as usual, she is not negotiating in good faith. I am rejecting their...",[],2020-10-06 19:07:03
New York,"Universal Screening for #SARS_CoV_2  in #Women Admitted for Delivery | @NEJM https://t.co/R57sP0Ip6k 
#MedicReS2020 #GoodMedicalResearch #BeGMR  #EPICOS #MedicReSClub #pandemic #research #MedicReS","[{'text': 'SARS_CoV_2', 'indices': [24, 35]}, {'text': 'Women', 'indices': [40, 46]}, {'text': 'MedicReS2020', 'indices': [102, 115]}, {'text': 'GoodMedicalResearch', 'indices': [116, 136]}, {'text': 'BeGMR', 'indices': [137, 143]}, {'text': 'EPICOS', 'indices': [145, 152]}, {'text': 'MedicReSClub', 'indices': [153, 166]}, {'text': 'pandemic', 'indices': [167, 176]}, {'text': 'research', 'indices': [177, 186]}, {'text': 'MedicReS', 'indices': [187, 196]}]",2020-10-06 19:07:02
Los Angeles,"* VICE COMMANDANT OF U.S. COAST GUARD, ADMIRAL CHARLES RAY, TESTS POSITIVE FOR COVID-19 - STATEMENT

@Reuters",[],2020-10-06 19:07:01
"New York, NY","@soccorrio @AOAforDOs @NYCOMECCorp @AACOMmunities @ACOSurgeons Dr. Conley is qualified enuf to be Trump’s primary care physician. That’s his role: primary care physician. Trump then got COVID-19, and Dr. Conley continued to care for Trump while assembling a team of specialists to provide recommendations &amp; counsel specific to COVID.",[],2020-10-06 19:07:01
"Rikers Island Prison, Queens, New York",This 8 second clip of Trump ‘gasping for air’ raises questions about his recovery from Covid-19 https://t.co/aUXgBTZhKW,[],2020-10-06 19:06:58
San Francisco,"US Coast Guard Lt. Cdr. Jayna McCarron, a White House Military Office aide who regularly carries the nuclear ""Football"" for Donald Trump, has contracted COVID-19, @JenniferJJacobs has learned. McCarron last accompanied Trump to Bedminster, NJ, on Thursday. https://t.co/c4XI1ltIJB",[],2020-10-06 19:06:57
"New York, NY","Nancy Pelosi is asking for $2.4 Trillion Dollars to bailout poorly run, high crime, Democrat States, money that is in no way related to COVID-19. We made a very generous offer of $1.6 Trillion Dollars and, as usual, she is not negotiating in good faith. I am rejecting their...",[],2020-10-06 19:06:56
"New York, NY","When you die of COVID-19, you die alone. https://t.co/egpA4u9tNT",[],2020-10-06 19:06:56
Just outside San Francisco,"Nancy Pelosi is asking for $2.4 Trillion Dollars to bailout poorly run, high crime, Democrat States, money that is in no way related to COVID-19. We made a very generous offer of $1.6 Trillion Dollars and, as usual, she is not negotiating in good faith. I am rejecting their...",[],2020-10-06 19:06:53
"New York, NY","Over 210,000 Americans have lost their lives from COVID-19 &amp; millions more have lost their jobs. This is a serious crisis—&amp; it's past time Senate GOP get serious about the relief families desperately need instead of an anti-health care SCOTUS nominee they absolutely don't.",[],2020-10-06 19:06:50
"New York, USA","Healthcare providers and patients with COVID-19 can learn much about addressing racial disparities, access to clinical trials, and the importance of prevention from oncology and cancer care teams who’ve seen this issues before. @ACCCBuzz https://t.co/dNPgVdAiq7",[],2020-10-06 19:06:50
"New York, NY","Trump has been the biggest source of Covid-19 misinformation, study finds  https://t.co/leERY50lJ9 via @dylanlscott @voxdotcom",[],2020-10-06 19:06:46
"New York, USA",You can shed COVID-19 for up to 37 days after infection (which is the longest recorded period). @JoeBiden must refuse to debate Donald Trump in person given the latter's refusal to follow the rules last time and his health status.,[],2020-10-06 19:06:46
Chicagoland,".@AndisRobeznieks | @AmerMedicalAssn: ""Many young adults hospitalized for COVID-19 face hard road."" https://t.co/FtLgTUwyqW https://t.co/0GaALr1fPk",[],2020-10-06 19:06:46
Upstate New York,"BREAKING AZ Covid News— 2,815 COVID hospitalizations REMOVED from Arizona’s official tally. From Dr Cara Christ’s blog, “a large healthcare provider was reporting an admission date for COVID-19 cases when these individuals were not actually hospitalized.”  https://t.co/SGwrqUDMvI",[],2020-10-06 19:06:46
"New York, USA","The Fake News Media refuses to discuss how good the Economy and Stock Market, including JOBS under the Trump Administration, are doing. We will soon be in RECORD TERRITORY. All they want to discuss is COVID 19, where they won’t say it, but we beat the Dems all day long, also!!!",[],2020-10-06 19:06:43
"Los Angeles, CA","President Trump echoed his earlier false claims that Covid-19 was comparable in lethality to the flu on Tuesday, which experts say is much less deadly than coronavirus.
https://t.co/gfo9h3CgjH",[],2020-10-06 19:06:43
"New York, NY,USA","How is trump supposed to keep America safe from COVID-19 when he can't even keep the White House safe?

NARRATOR: He cannot keep ANYONE safe.",[],2020-10-06 19:06:43
New York,note; only SENIOR REPUBLICANS and our MILITARY COMMANDERS have contracted   THE covid-19 virus.  NO DEMS!  was this virus spread by a spy?  https://t.co/xZJmmEyv0h,[],2020-10-06 19:06:42
"Los Angeles, CA","The Fake News Media refuses to discuss how good the Economy and Stock Market, including JOBS under the Trump Administration, are doing. We will soon be in RECORD TERRITORY. All they want to discuss is COVID 19, where they won’t say it, but we beat the Dems all day long, also!!!",[],2020-10-06 19:06:40
"New York, USA","“Nick didn’t ‘let it’ – it wasn’t a choice.

WATCH: Broadway star’s widow begs Trump to have empathy for grieving COVID-19 families – Raw Story https://t.co/lQnKE7s9R1",[],2020-10-06 19:06:39
New York City,"New Reuters/Ipsos poll gauges public reaction to Trump's Covid-19 and has Biden leading Trump 51%-41%, while another new CNN poll has Biden up 57%-41%. #Covita

Will Trump's illness help or hurt him with the last independent swing voters headed into Nov? https://t.co/Jh9WKzOd40",[],2020-10-06 19:06:39
"Miami, FL","""The video that he just tweeted, and the things that he's been saying are just disrespectful... we deserve better, my husband deserved better, 210,000 people deserved better.""

Katie Coehlo, who lost her husband to Covid-19, on Trump downplaying the virus and removing his mask. https://t.co/qV47xfh2BG",[],2020-10-06 19:06:35
"Los Angeles, CA","Doctors with experience treating COVID-19 patients warn that Trump could experience the worst symptoms in the next week.

“For the next few days, I’d want him 50 feet away from an ICU, not a helicopter ride,” one doctor said. https://t.co/6EEN5iNVHl",[],2020-10-06 19:06:34
"New York, NY","If you’re a NYC writer or literary organization, please fill out this brief survey to help us collect information re: the economic impact of the COVID-19 pandemic on NYC’s Literary Landscape. Help us #SupportLitArts! https://t.co/aU6fGLoSAp",[],2020-10-06 19:06:32
San Francisco Bay Area,"In lieu of broadcasting the President's latest, this is in memoriam of the 10 dead Americans in Franklin city County, Virginia killed by his administration's incompetent COVID-19 response.

210,239 Americans have died of COVID-19 since the pandemic began.",[],2020-10-06 19:06:30
"New York, NY","Masks work by limiting the spread of respiratory droplets which carry the #coronavirus.

Different types of masks have different degrees of effectiveness, but they’re all better than nothing.

👉🏻 https://t.co/jXfg0sGimX https://t.co/PkC0ccshne","[{'text': 'coronavirus', 'indices': [90, 102]}]",2020-10-06 19:06:29
"Los Angeles, CA","Nancy Pelosi is asking for $2.4 Trillion Dollars to bailout poorly run, high crime, Democrat States, money that is in no way related to COVID-19. We made a very generous offer of $1.6 Trillion Dollars and, as usual, she is not negotiating in good faith. I am rejecting their...",[],2020-10-06 19:06:29
"Los Angeles, CA","I am not surprised by the “President’s” callous and disgusting selfishness, but I’m still horrified. @amandakloots who lost her beloved husband to covid-19 says it best. https://t.co/jGlrdFH2f3",[],2020-10-06 19:06:29
Chicago ,The President of the United States is causing harm to the American people by spreading Covid-19 #COVID19 Vote our lives really depends on it #VOTE,"[{'text': 'COVID19', 'indices': [96, 104]}, {'text': 'VOTE', 'indices': [141, 146]}]",2020-10-06 19:06:29
San Francisco Bay Area,"In lieu of broadcasting the President's latest, this is in memoriam of the 13 dead Americans in Bureau County, Illinois killed by his administration's incompetent COVID-19 response.

210,239 Americans have died of COVID-19 since the pandemic began.",[],2020-10-06 19:06:27
Miami,Trump Holding ALL Stimulus/ COVID-19 Support UNTIL AFTER THE ELECTION ( SO HE IS TRYING TO WIN BY BUYING YOUR VOTE) OR HOLDING YOUR COVID-19 RELIEF FUNDS UNTIL YOU VOTE FOR HIM... GTFOHWTBS,[],2020-10-06 19:06:25
New York State,"Too many people have already been exposed to COVID-19 from the GOP outbreak. Every senator who tested positive must follow CDC isolation guidelines. And they should publicly show 2 negative tests before getting on a plane, returning to the Capitol, &amp; putting more people at risk. https://t.co/o42Ugx0Htt",[],2020-10-06 19:06:24
"Cobleskill, New York  12043","Too many people have already been exposed to COVID-19 from the GOP outbreak. Every senator who tested positive must follow CDC isolation guidelines. And they should publicly show 2 negative tests before getting on a plane, returning to the Capitol, &amp; putting more people at risk. https://t.co/o42Ugx0Htt",[],2020-10-06 19:06:24
"Columbia University, New York","Promising COVID19 test from Columbia Engineering and RoverDiagnostics enters phase 1 of NIH challenge. The affordable, portable platform provides RT-PCR results in 8 minutes, faster than any test of its kind! https://t.co/GG7FQt1jiz",[],2020-10-06 19:06:23
New York,"""One such risk (to downside): COVID-19 cases might again rise to levels that more significantly limit economic activity... managing this risk as the expansion continues, will require following medical experts guidance, including using masks and social distancing measures.""",[],2020-10-06 19:06:19
"Miamisburg, OH","The Fake News Media refuses to discuss how good the Economy and Stock Market, including JOBS under the Trump Administration, are doing. We will soon be in RECORD TERRITORY. All they want to discuss is COVID 19, where they won’t say it, but we beat the Dems all day long, also!!!",[],2020-10-06 19:06:19
San Francisco,Pence is deliberately trying to expose Harrison to #Covid_19. Isn't there a law about knowingly exposing others to a deadly disease? #Elections2020 https://t.co/muV406Qost,"[{'text': 'Covid_19', 'indices': [51, 60]}, {'text': 'Elections2020', 'indices': [133, 147]}]",2020-10-06 19:06:19
"Los Angeles, CA","Nancy Pelosi is asking for $2.4 Trillion Dollars to bailout poorly run, high crime, Democrat States, money that is in no way related to COVID-19. We made a very generous offer of $1.6 Trillion Dollars and, as usual, she is not negotiating in good faith. I am rejecting their...",[],2020-10-06 19:06:18
"New York, NY",Boom: FDA has posted their updated vaccine guidelines. https://t.co/rWGe3W3HfJ,[],2020-10-06 19:06:17
"San Francisco, CA","Nancy Pelosi is asking for $2.4 Trillion Dollars to bailout poorly run, high crime, Democrat States, money that is in no way related to COVID-19. We made a very generous offer of $1.6 Trillion Dollars and, as usual, she is not negotiating in good faith. I am rejecting their...",[],2020-10-06 19:06:16
"Chicago, IL","GOP county chair in Arkansas Steven Farmer dies from COVID-19.

His committee hosted a maskless gathering last month.

https://t.co/lniGlLsSVc",[],2020-10-06 19:06:13
"Miami, FL","How is trump supposed to keep America safe from COVID-19 when he can't even keep the White House safe?

NARRATOR: He cannot keep ANYONE safe.",[],2020-10-06 19:06:12
Los Angeles,These 10 haunted attractions will be keeping the (socially-distanced) thrills and chills coming: https://t.co/NIzyNHSXc7 https://t.co/hyDQdMb1MO,[],2020-10-06 19:06:11
"New York, NY","Some survivors of COVID-19 and people who have lost loved ones to coronavirus are angry over President Trump's tweet not to fear the disease. “The loss of my dearest family members will forever dominate my life in every way for all of my days,” a man said. https://t.co/OrYmNKF2Vy",[],2020-10-06 19:06:10
"San Francisco, CA","The Fake News Media refuses to discuss how good the Economy and Stock Market, including JOBS under the Trump Administration, are doing. We will soon be in RECORD TERRITORY. All they want to discuss is COVID 19, where they won’t say it, but we beat the Dems all day long, also!!!",[],2020-10-06 19:06:08
"New York, NY.  Resides in Fl","Joe Biden in June:

120 million Americans have died from COVID-19

Joe Biden in September:

200 million Americans have died from COVID-19

Joe Biden yesterday:

210 million Americans have died from COVID-19

Do we really want this man to have control over the nuclear button?",[],2020-10-06 19:06:07
"New York, USA",Pharoh let my people go. Trendy bendy rendy  #parody #artist #Halloween #SNL #memes #comedy #youtube #animation #gaming #twitch #Election2020 #hiphop #actor #TuesdayThoughts #popmusic #writer #politics #poetry #funny #horror #coronavirus #director #realtalk #electronicmusic,"[{'text': 'parody', 'indices': [45, 52]}, {'text': 'artist', 'indices': [53, 60]}, {'text': 'Halloween', 'indices': [61, 71]}, {'text': 'SNL', 'indices': [72, 76]}, {'text': 'memes', 'indices': [77, 83]}, {'text': 'comedy', 'indices': [84, 91]}, {'text': 'youtube', 'indices': [92, 100]}, {'text': 'animation', 'indices': [101, 111]}, {'text': 'gaming', 'indices': [112, 119]}, {'text': 'twitch', 'indices': [120, 127]}, {'text': 'Election2020', 'indices': [128, 141]}, {'text': 'hiphop', 'indices': [142, 149]}, {'text': 'actor', 'indices': [150, 156]}, {'text': 'TuesdayThoughts', 'indices': [157, 173]}, {'text': 'popmusic', 'indices': [174, 183]}, {'text': 'writer', 'indices': [184, 191]}, {'text': 'politics', 'indices': [192, 201]}, {'text': 'poetry', 'indices': [202, 209]}, {'text': 'funny', 'indices': [210, 216]}, {'text': 'horror', 'indices': [217, 224]}, {'text': 'coronavirus', 'indices': [225, 237]}, {'text': 'director', 'indices': [238, 247]}, {'text': 'realtalk', 'indices': [248, 257]}, {'text': 'electronicmusic', 'indices': [258, 274]}]",2020-10-06 19:06:04
New York City,Opinion | Trump’s covid-19 diagnosis gives him one last chance to reset his campaign - The Washington Post https://t.co/claxiTKysJ,[],2020-10-06 19:06:04
"LONG ISLAND RED, NEW YORK","Nancy Pelosi is asking for $2.4 Trillion Dollars to bailout poorly run, high crime, Democrat States, money that is in no way related to COVID-19. We made a very generous offer of $1.6 Trillion Dollars and, as usual, she is not negotiating in good faith. I am rejecting their...",[],2020-10-06 19:06:03
"Los Angeles, CA",Says the guy who most people think faked his bout with COVID-19. Projection? https://t.co/ufELgtjnLx,[],2020-10-06 19:06:00
"Los Angeles, CA","Nancy Pelosi is asking for $2.4 Trillion Dollars to bailout poorly run, high crime, Democrat States, money that is in no way related to COVID-19. We made a very generous offer of $1.6 Trillion Dollars and, as usual, she is not negotiating in good faith. I am rejecting their...",[],2020-10-06 19:05:59
"New York, USA","Nancy Pelosi is asking for $2.4 Trillion Dollars to bailout poorly run, high crime, Democrat States, money that is in no way related to COVID-19. We made a very generous offer of $1.6 Trillion Dollars and, as usual, she is not negotiating in good faith. I am rejecting their...",[],2020-10-06 19:05:57
"New York, NY","How has the #Covid_19 pandemic put an end to ‘#banking as usual’? @SunTecGroup via @InformationAge #ClientCoverage
https://t.co/QauwUjO7HC","[{'text': 'Covid_19', 'indices': [12, 21]}, {'text': 'banking', 'indices': [46, 54]}, {'text': 'ClientCoverage', 'indices': [99, 114]}]",2020-10-06 19:05:56
New York,The President - infected with #coronavirus - announces on Twitter he's making no deal with Congress re: stimulus bill to deal with tens of millions of Americans still out of work and many industries in deep financial troubles https://t.co/v6Wu6nlQ1V,"[{'text': 'coronavirus', 'indices': [30, 42]}]",2020-10-06 19:05:55
"New York, USA","Fun fact 4: We have an instrument that will help you without cracking, twisting, or popping! Ask us about our Pulstar Instrument!

#chiropractic #health #wellness #backpainrelief #painrelief #supportsmallbusiness #funfact https://t.co/LWhxVvrUFL","[{'text': 'chiropractic', 'indices': [131, 144]}, {'text': 'health', 'indices': [145, 152]}, {'text': 'wellness', 'indices': [153, 162]}, {'text': 'backpainrelief', 'indices': [163, 178]}, {'text': 'painrelief', 'indices': [179, 190]}, {'text': 'supportsmallbusiness', 'indices': [191, 212]}, {'text': 'funfact', 'indices': [213, 221]}]",2020-10-06 19:05:49
Los Angeles,"President Trump was guilty of the charges presented at impeachment, but for political reasons, Senate Republicans voted to acquit.

Now, eight months after they gave Trump a free pass, the U.S. has lost 210,000 people to COVID-19.
@highbrow_nobrow
https://t.co/ewtMsOrxVD",[],2020-10-06 19:05:48
"New York, USA","Nancy Pelosi is asking for $2.4 Trillion Dollars to bailout poorly run, high crime, Democrat States, money that is in no way related to COVID-19. We made a very generous offer of $1.6 Trillion Dollars and, as usual, she is not negotiating in good faith. I am rejecting their...",[],2020-10-06 19:05:48
Chicago ,WHO reveals corticosteroids are effective in reducing the fatality rate of COVID-19 https://t.co/mTr9QC2VoY #covid19 #coronavirus https://t.co/7oDgFk7Z9x,"[{'text': 'covid19', 'indices': [117, 125]}, {'text': 'coronavirus', 'indices': [126, 138]}]",2020-10-06 19:05:47
"Los Angeles, CA","@waltshaub Covid-19
Trump- 0",[],2020-10-06 19:05:46
Los Angeles,"Nancy Pelosi is asking for $2.4 Trillion Dollars to bailout poorly run, high crime, Democrat States, money that is in no way related to COVID-19. We made a very generous offer of $1.6 Trillion Dollars and, as usual, she is not negotiating in good faith. I am rejecting their...",[],2020-10-06 19:05:45
Los Angeles and environs,BREAKING OVERNIGHT — @realDonaldTrump and @FLOTUS test positive for Covid-19 and will begin to quarantine even as Trump enters the final month of a campaign dominated by accusations that he played down the risk of the virus. https://t.co/Eh8TSIVP0p,[],2020-10-06 19:05:45
"Los Angeles, CA","Hope Hicks, who has been working so hard without even taking a small break, has just tested positive for Covid 19. Terrible! The First Lady and I are waiting for our test results. In the meantime, we will begin our quarantine process!",[],2020-10-06 19:05:43
"Los Angeles, CA","Nancy Pelosi is asking for $2.4 Trillion Dollars to bailout poorly run, high crime, Democrat States, money that is in no way related to COVID-19. We made a very generous offer of $1.6 Trillion Dollars and, as usual, she is not negotiating in good faith. I am rejecting their...",[],2020-10-06 19:05:43
Los Angeles,"@ReporterClaudia @KNX1070 Open up everything. 

Tyrant Democrats are ruining our economy and livelihoods. 

Updated CDC survival rates for Covid-19:

0-19              99.997%
20-49           99.98%
50-69           99.5%
70+               94.6%

https://t.co/nNpXjrBtu7",[],2020-10-06 19:05:42
Los Angeles,The president says that instead of working to get Covid-19 relief to millions of Americans who need it he is directing the senate to spend their time ramming through a Supreme Court Justice. https://t.co/Y0UTDLHmmu,[],2020-10-06 19:05:40
"New York, USA","B2B Content Marketing Report: Benchmarks, Budgets, Trends, and COVID-19 Response https://t.co/liVtAU71UK https://t.co/7Bu4Up2cgv",[],2020-10-06 19:05:32
Los Angeles,#BREAKING: Trump orders aides to halt talks on COVID-19 relief https://t.co/tBavfAImnW https://t.co/pd0OgLltmt,"[{'text': 'BREAKING', 'indices': [13, 22]}]",2020-10-06 19:05:31
"New York, NY",@realDonaldTrump Talking real big for a pussy who’s afraid of dying even while getting the best care available on our dime. https://t.co/rR7rrQjXgT,[],2020-10-06 19:05:30
"NOVA (native Texan, Chicago)","“If anyone in a position of authority is telling applicants to just try again in February, it amounts to a complete dereliction of duty. However this turns out, the time is now for officials to have a serious conversation about the licensing process.” https://t.co/RJhY22CigH",[],2020-10-06 19:05:30
"Los Angeles, CA","Cute &amp; fiesty Shelly! 🧡😻🙀🧡 #shellycupcakestevens #gingercat #teamginger #thankful #grateful #blessed #love #pandemic #quaranteam @ Norwalk, California https://t.co/8SCHEP7ZGT","[{'text': 'shellycupcakestevens', 'indices': [31, 52]}, {'text': 'gingercat', 'indices': [53, 63]}, {'text': 'teamginger', 'indices': [64, 75]}, {'text': 'thankful', 'indices': [76, 85]}, {'text': 'grateful', 'indices': [86, 95]}, {'text': 'blessed', 'indices': [96, 104]}, {'text': 'love', 'indices': [105, 110]}, {'text': 'pandemic', 'indices': [111, 120]}, {'text': 'quaranteam', 'indices': [121, 132]}]",2020-10-06 19:05:28
NEW YORK  CITY MANHATTAN,"Just announced:
Stephen Miller is Covid-19 positive

first time he's been positive about anything since oozing into the White House
THEY GOING DOWN🦠🦠🦠🦠🦠🦠 https://t.co/6s94fCLigh",[],2020-10-06 19:05:28
"San Francisco, California",Here the don’t be afraid of Covid checklist. #Covid_19 #TrumpCovidHoax #MAGA https://t.co/uJkPpnMdL5,"[{'text': 'Covid_19', 'indices': [45, 54]}, {'text': 'TrumpCovidHoax', 'indices': [55, 70]}, {'text': 'MAGA', 'indices': [71, 76]}]",2020-10-06 19:05:26
"New York, USA",Must I BE A SLAVE OF THE TREND???  #parody #artist #Halloween #SNL #memes #comedy #youtube #animation #gaming #twitch #Election2020 #hiphop #actor #TuesdayThoughts #popmusic #writer #politics #poetry #funny #horror #coronavirus #director #realtalk #electronicmusic #producer,"[{'text': 'parody', 'indices': [35, 42]}, {'text': 'artist', 'indices': [43, 50]}, {'text': 'Halloween', 'indices': [51, 61]}, {'text': 'SNL', 'indices': [62, 66]}, {'text': 'memes', 'indices': [67, 73]}, {'text': 'comedy', 'indices': [74, 81]}, {'text': 'youtube', 'indices': [82, 90]}, {'text': 'animation', 'indices': [91, 101]}, {'text': 'gaming', 'indices': [102, 109]}, {'text': 'twitch', 'indices': [110, 117]}, {'text': 'Election2020', 'indices': [118, 131]}, {'text': 'hiphop', 'indices': [132, 139]}, {'text': 'actor', 'indices': [140, 146]}, {'text': 'TuesdayThoughts', 'indices': [147, 163]}, {'text': 'popmusic', 'indices': [164, 173]}, {'text': 'writer', 'indices': [174, 181]}, {'text': 'politics', 'indices': [182, 191]}, {'text': 'poetry', 'indices': [192, 199]}, {'text': 'funny', 'indices': [200, 206]}, {'text': 'horror', 'indices': [207, 214]}, {'text': 'coronavirus', 'indices': [215, 227]}, {'text': 'director', 'indices': [228, 237]}, {'text': 'realtalk', 'indices': [238, 247]}, {'text': 'electronicmusic', 'indices': [248, 264]}, {'text': 'producer', 'indices': [265, 274]}]",2020-10-06 19:05:25
New York City,"Trump is actively spreading COVID-19 to everyone he can and now willingly tanking the economy. 

Instead he’s going all-in on confirming Amy Coney Barrett to the Supreme Court.

The fringe Christian right wants to bring on the end of the world.  This may well be their big move.",[],2020-10-06 19:05:23
"San Francisco, CA",You can shed COVID-19 for up to 37 days after infection (which is the longest recorded period). @JoeBiden must refuse to debate Donald Trump in person given the latter's refusal to follow the rules last time and his health status.,[],2020-10-06 19:05:23
"Los Angeles, CA",#USA #Health #Coronavirus #COVID19 --&gt; Experts say Covid-19 cases are likely about to surge https://t.co/SeEMTulVhf,"[{'text': 'USA', 'indices': [0, 4]}, {'text': 'Health', 'indices': [5, 12]}, {'text': 'Coronavirus', 'indices': [13, 25]}, {'text': 'COVID19', 'indices': [26, 34]}]",2020-10-06 19:05:22
"San Francisco, CA","Pres. @realDonaldTrump returns to the @WhiteHouse amid his #COVID19 treatment, @CAgovernor @GavinNewsom warns of a 2nd wave of #coronavirus, @instagram’s move for #BullyingPreventionMonth &amp; more on #PIXNow for #IGTV w/@MaryKPIX here: https://t.co/WaElhXl4AL https://t.co/aMZLZI2jic","[{'text': 'COVID19', 'indices': [71, 79]}]",2020-10-06 19:05:22
"New York, NY","I strongly oppose a ""new normal"". It's time to take this country back to normal.

Trump is 74 years old and beat COVID-19 in three days while existing on a diet of mostly fast food.

We can reopen America.",[],2020-10-06 19:05:21
"New York, NY","Fresh out of Walter Reed medical center, President Trump compared Covid-19 to the flu. Experts say he's wrong. https://t.co/aa02BTZA7N",[],2020-10-06 19:05:19
"San Francisco, CA",Joint Chiefs told to quarantine after Vice Commandant of Coast Guard tests positive for COVID-19. Admiral Charles Ray was at WH day after Coney Barrett ceremony. Began feeling unwell Fri. Tested positive yesterday. Joint Chiefs all test negative today.,[],2020-10-06 19:05:18
"New York, NY","#Trump now has 'no symptoms' of COVID-19: WH doctor

https://t.co/Zb4JPGkNFD","[{'text': 'Trump', 'indices': [18, 24]}]",2020-10-06 19:05:18
"New York, USA",Over 30 actions across the state of CA demanding @GavinNewsom #FreeThemAll and #stopICEtransfers. 105 people in the Adelanto ICE detention center have contracted COVID-19. There's no social distancing in detention and prison! https://t.co/RchNvxTDgq,"[{'text': 'FreeThemAll', 'indices': [81, 93]}, {'text': 'stopICEtransfers', 'indices': [98, 115]}]",2020-10-06 19:05:13
"Los Angeles, California","We can't stay home safe from COVID-19.

If we don't work, we don't get paid.

We run the risk of getting evicted, getting sick, and dying from poverty. #FightFor15 https://t.co/EjepNpBMj9 https://t.co/58rSJtmEu2","[{'text': 'FightFor15', 'indices': [152, 163]}]",2020-10-06 19:05:12
New York,"BREAKING: The FDA has released their COVID-19 vaccine guidelines after Trump blocked their formal release, likely in an effort to push through a vaccine before the election

The FDA uploaded its vaccine guidelines onto its site after Trump ordered them not to be published

GO FDA",[],2020-10-06 19:05:12
New York,"After raising objections, the White House agreed to sign off on guidelines the FDA had drafted for vetting a Covid-19 vaccine and making sure it works safely enough to be given widely https://t.co/B96uK7hDn9",[],2020-10-06 19:23:52
Chicago,Don't believe privilege affects Covid-19 outcomes? Trump is a case in point https://t.co/iFL6rf3pQQ,[],2020-10-06 19:23:51
"New York, New York","On a @JohnsHopkins @UW webinar, #OperationWarpSpeed's Moncef Slaoui says first ""readout"" on #COVID #vaccine efficacy won't be until November/December. Post-election. Not before. Not October.","[{'text': 'OperationWarpSpeed', 'indices': [48, 67]}, {'text': 'COVID', 'indices': [108, 114]}, {'text': 'vaccine', 'indices': [115, 123]}]",2020-10-06 19:23:50
Los Angeles • Earth,BREAKING: Trump said he has instructed aides to stop negotiating on another round of COVID-19 relief until after the Nov. 3 election https://t.co/fXmrL9bCUs,[],2020-10-06 19:23:49
"Los Angeles, CA","Nancy Pelosi is asking for $2.4 Trillion Dollars to bailout poorly run, high crime, Democrat States, money that is in no way related to COVID-19. We made a very generous offer of $1.6 Trillion Dollars and, as usual, she is not negotiating in good faith. I am rejecting their...",[],2020-10-06 19:23:47
