location,text,hashtags,tweetcreatedts
"Miami Lakes, FL","Infectious disease epidemiologists Drs. @SunetraGupta Oxford and @MartinKulldorff Harvard explains #HerdImmunity, the winner of the most misunderstood term of 2020.
https://t.co/OJ1gBK8QFw","[{'text': 'HerdImmunity', 'indices': [120, 133]}]",2020-10-17 20:20:57
"New York, NY",Sunday shows preview: Coronavirus cases surge in the Midwest; Trump hits campaign trail after COVID-19 | TheHill https://t.co/p4pAUWsIxX,[],2020-10-17 20:20:56
"New York, NY","(yet) another reason to wear a mask in public. And yes, that is science, not fear.  https://t.co/II1EhTWGrN",[],2020-10-17 20:20:51
"Los Angeles, CA","22 days ago DeSantis lifted all COVID-19 restrictions. Today, It reported most cases since August 22 and 3 straight days over 3,000 cases. 

This week, Trump held 2 huge Florida Superspreader rallies which we tried to stop in court. COVID-19 in Florida about to explode again",[],2020-10-17 20:20:50
"Miami Beach, FL","Dr. Anthony Fauci tells @60Minutes COVID-19 numbers would have to ""get really, really bad"" before advocating national lockdown https://t.co/nS6GGx7MHr",[],2020-10-17 20:20:44
"New York, NY","On Friday, ten states reported their highest daily number of COVID-19 infections since the pandemic began. On Saturday, Trump will hold rallies in two of them. https://t.co/01ZEDa3QQe",[],2020-10-17 20:20:38
"New York, NY","22 days ago DeSantis lifted all COVID-19 restrictions. Today, It reported most cases since August 22 and 3 straight days over 3,000 cases. 

This week, Trump held 2 huge Florida Superspreader rallies which we tried to stop in court. COVID-19 in Florida about to explode again",[],2020-10-17 20:20:38
"San Francisco, CA","The risk of COVID-19 exposure onboard an aircraft is “virtually non-existent,” according to a new study by Boeing, United Airlines and the Department of Defense. https://t.co/9RjumOhVh8 https://t.co/YDuc0eXFMm",[],2020-10-17 20:20:35
"San Francisco, CA","brb gonna have a panic attack because New Mexico has broken its record for daily COVID-19 cases three days in a row, a girl in her teens is one of the COVID deaths announced today, and people still want to argue about the governor not letting their kid play volleyball",[],2020-10-17 20:20:22
"New York, NY","On Friday, ten states reported their highest daily number of COVID-19 infections since the pandemic began. On Saturday, Trump will hold rallies in two of them. https://t.co/578xO2Otec",[],2020-10-17 20:20:15
"Los Angeles, CA","As the world has shifted to a virtual environment, cybercrime has been increasing and @elcaminocollege students are not exempt from the attacks. @WalterJayJr has more of the story. #eccunion #cybercrime #phishingattacks 
https://t.co/bvQAnOq61w","[{'text': 'eccunion', 'indices': [181, 190]}, {'text': 'cybercrime', 'indices': [191, 202]}, {'text': 'phishingattacks', 'indices': [203, 219]}]",2020-10-17 20:20:07
"New York, NY","The U.N. health agency says the world's largest randomized trial of COVID-19 treatments found “conclusive evidence” that remdesivir, a drug used to treat Pres. Trump when he fell ill, has little or no effect on severe cases. https://t.co/FPLD7rNUMy",[],2020-10-17 20:20:04
"New York, USA","Bama’s team doctor testing for COVID-19 right before a big SEC game

 https://t.co/msNj2vO4D7 https://t.co/Rf4gbEynOx",[],2020-10-17 20:20:01
"Miami, FL",#Coronavirus cases are increasing in 38 states and D.C. https://t.co/PlC58vHtU9 from @axios https://t.co/AqfELKU4VR,"[{'text': 'Coronavirus', 'indices': [17, 29]}]",2020-10-17 20:19:59
"Los Angeles, CA","https://t.co/C7L7703Xc7
Here we go again. SIGH. We see so many people eating outside. Drinking. Not wearing masks. Go figure. And the beat goes on. This will never end.",[],2020-10-17 20:19:45
"Los Angeles, CA","California COVID-19, By The Numbers:

🔹 Confirmed cases to date: 864,455
🔹 Note: Numbers may not represent true day-over-day change as reporting of test results can be delayed

More information at https://t.co/TLLUGx7imH. https://t.co/qiREQVihka",[],2020-10-17 20:19:43
"San Francisco, CA","National samples in 5 nations reveals that numeracy + trust in scientists are the most reliable predictors of  belief in COVID-19 misinformation across all countries.

Factors like age, gender, education &amp; political ideology were not consistent predictors. https://t.co/KXAuskLvtZ https://t.co/BOrIAmwIpa",[],2020-10-17 20:19:40
Chicago,"WELL TO TRULY BE ""PRO LIFE"" YOU HAVE TO BE ANTI-WAR, COP KILLERS AND PRESIDENTS WHO LIE TO PPL ABOUT THE DANGERS OF COVID-19 IN THE MIDDLE OF A GLOBAL PANDEMIC https://t.co/IvvH0l2Iui",[],2020-10-17 20:19:34
"New York, NY",Here's all Week 7 college football games postponed because of COVID-19 https://t.co/1CJLPlSvGQ,[],2020-10-17 20:19:16
"San Francisco, CA, USA","Former New Jersey Gov. Chris Christie, who was hospitalized for COVID-19, said he was 'wrong' not to wear a mask at the White House https://t.co/Tk1RAcj4vY via @businessinsider",[],2020-10-17 20:19:13
"San Francisco, CA","Window leaflet at a German super market: „Dear Customers, the corona virus is treated wrongly by many. Is doesn’t cause diarrhea. Therefore you don’t need to store toilet paper for the next decades in order to pass it on to your nephews....” #coronavirus #toiletpaper https://t.co/PJkZADY8R8","[{'text': 'coronavirus', 'indices': [242, 254]}, {'text': 'toiletpaper', 'indices': [255, 267]}]",2020-10-17 20:19:09
"Long Island, New York","More Than 1,000 Current and Former CDC Officers Criticize U.S. Covid-19 Response  https://t.co/FHM15jT1hS",[],2020-10-17 20:19:08
"Los Angeles, Ca","22 days ago DeSantis lifted all COVID-19 restrictions. Today, It reported most cases since August 22 and 3 straight days over 3,000 cases. 

This week, Trump held 2 huge Florida Superspreader rallies which we tried to stop in court. COVID-19 in Florida about to explode again",[],2020-10-17 20:19:07
"Miami, Florida",#Coronavirus cases are increasing in 38 states and D.C. https://t.co/PlC58vHtU9 from @axios https://t.co/AqfELKU4VR,"[{'text': 'Coronavirus', 'indices': [0, 12]}]",2020-10-17 20:19:02
Miami / Fort Lauderdale,"Across the Jackson Health System hospitals, we currently have 111 inpatients who have tested positive for COVID-19, and we have safely discharged a total of 3,249 since the pandemic began.",[],2020-10-17 20:19:01
"New York, NY","22 days ago DeSantis lifted all COVID-19 restrictions. Today, It reported most cases since August 22 and 3 straight days over 3,000 cases. 

This week, Trump held 2 huge Florida Superspreader rallies which we tried to stop in court. COVID-19 in Florida about to explode again",[],2020-10-17 20:18:51
"New York, NY","President @realDonaldTrump says: “We’re ‘rounding the turn.” But the numbers this week show Covid-19 in the U.S. is getting worse. Check out the confirmed cases in the past four days:
Tuesday 52,406
Wednesday 59,494
Thursday 63,610
Friday 69,156
(Source: Johns Hopkins University)",[],2020-10-17 20:18:50
"San Francisco, CA","If you’re an @ProductHunt user please take a second to upvote a project I’ve been working on to help boost local businesses struggling during the Covid-19 pandemic.

https://t.co/QDiZ764GXz #marin #bayarea #startup #ShopLocal",[],2020-10-17 20:18:32
Los Angeles,"Bill Gates' plan to ""save the world"" by rolling out a potentially mandatory vaccine for the #coronavirus - &amp; suggesting nobody will be allowed to resume ""normal life"" without a ""digital certificate"" of vaccination - is proving extremely unpopular.

https://t.co/hrqlJhz46W","[{'text': 'coronavirus', 'indices': [107, 119]}]",2020-10-17 20:18:28
"Chicago, IL USA","22 days ago DeSantis lifted all COVID-19 restrictions. Today, It reported most cases since August 22 and 3 straight days over 3,000 cases. 

This week, Trump held 2 huge Florida Superspreader rallies which we tried to stop in court. COVID-19 in Florida about to explode again",[],2020-10-17 20:18:25
New York,"More than 1,000 current and former officers of an elite disease-fighting program at the U.S. Centers for Disease Control and Prevention have signed an open letter expressing dismay at the nation’s public-health response to the #Covid19 pandemic. @CDCgov  https://t.co/n67RTsHERG",[],2020-10-17 20:18:22
"Los Angeles, CA",Kamala Harris has once again tested negative for COVID-19 today.,[],2020-10-17 20:18:09
Chicago GirL/Georgia World.,"@catherineid3 @GOP @realDonaldTrump Covid-19 and White SUPREMACISTS.   
His legacy. https://t.co/YvrDqB0MO7",[],2020-10-17 20:18:09
"New York, USA",Indian American co-founded company and University of Houston partner for COVID-19 vaccine https://t.co/UZr9IxBwwz,[],2020-10-17 20:18:04
"Miami,Florida","22 days ago DeSantis lifted all COVID-19 restrictions. Today, It reported most cases since August 22 and 3 straight days over 3,000 cases. 

This week, Trump held 2 huge Florida Superspreader rallies which we tried to stop in court. COVID-19 in Florida about to explode again",[],2020-10-17 20:18:03
Chicago GirL/Georgia World.,"@catherineid3 @GOP @realDonaldTrump Covid-19 and White SUPREMACISTS.   
His legacy. https://t.co/YvrDqB0MO7",[],2020-10-17 20:18:01
"New York, NY","OCTOBER 2020 IN NIGERIA, THE YEAR OF COVID-19 IN THE WORLD WILL BE UNFORGETTABLE!! 
MARK IT!!

#EndSARS","[{'text': 'EndSARS', 'indices': [112, 120]}]",2020-10-17 20:17:59
"New York, NY",When Symptoms of Covid-19 Don’t Go Away https://t.co/mMlXvcBF28,[],2020-10-17 20:17:54
"Miami, FL","Across the Jackson Health System hospitals, we currently have 111 inpatients who have tested positive for COVID-19, and we have safely discharged a total of 3,249 since the pandemic began.",[],2020-10-17 20:17:48
"Los Angeles, CA","""Contrary to the depressing propaganda, six in every seven people who are infected over the age of 90 actually survive.""
The biggest overreaction in human history. 
Mindblowing. https://t.co/hKeaKvq7uk via @MailOnline",[],2020-10-17 20:17:42
"New York, NY",UPDATE 1-Air Canada CEO to retire in February as carrier copes with COVID-19 https://t.co/VLfGYAaTHz,[],2020-10-17 20:42:32
"New York, USA",Thank you @FWhitfield for having me on to talk about how @SUNY is managing the COVID-19 crisis on our 64 campuses. https://t.co/AT0Z2tQhqd,[],2020-10-17 20:42:22
"Chicago,IL","FUN FACT: 82% of Americans do NOT make MORE than $400,000 per year. Those are the ones whose taxes are meant to be raised, Ronna McDumbass.

Did COVID-19 break your math skills? https://t.co/LecM88Mv5R",[],2020-10-17 20:42:11
Milwaukee/Los Angeles,"Sorry, I apologize for the obvious error. Journalists in MSM are clearly the (second) greatest source of COVID-19 disinformation, followed closely, in third place, by public health officials.",[],2020-10-17 20:42:08
New York City  /  fb.com/nydailynews,"COVID-19 cases around the world saw the highest one-day increase ever, registering more than 400,000 new infections for the first time since the beginning of the pandemic.

https://t.co/czBkmAKvzi",[],2020-10-17 20:42:02
"Los Angeles, CA",VILLAINS AGAINST COVID-19 https://t.co/oOt26NbBlK,[],2020-10-17 20:42:01
"New York, USA",@GOP @realDonaldTrump The same guy who has constantly hinted a lot of seniors are going to die of Covid-19 and its ok?,[],2020-10-17 20:41:53
"Los Angeles, CA","More than 1,000 current and former officers of an elite disease-fighting program at the U.S. Centers for Disease Control and Prevention have signed an open letter expressing dismay at the nation’s public-health response to the #Covid19 pandemic. @CDCgov  https://t.co/n67RTsHERG",[],2020-10-17 20:41:51
"Chicago, IL","Holy fuck Florida, guess u like wearing ventilators than the mask! Florida adds more than 4,000 new COVID-19 cases, the highest one-day total since August https://t.co/XCvOSyRgem",[],2020-10-17 20:41:49
"Upstate New York, USA","22 days ago DeSantis lifted all COVID-19 restrictions. Today, It reported most cases since August 22 and 3 straight days over 3,000 cases. 

This week, Trump held 2 huge Florida Superspreader rallies which we tried to stop in court. COVID-19 in Florida about to explode again",[],2020-10-17 20:41:45
"Los Angeles, CA",Top experts say masks are as important as a vaccine in the fight against Covid-19. (via @CNBCMakeIt) https://t.co/rECFkulAN6,[],2020-10-17 20:41:44
"New York, NY","@nowthisnews If they want to meet their Lord sooner rather than later, they can go right ahead. By attending that rally, they should forfeit ALL medical treatment if they come down with COVID-19. 

Wasting medical resources on stupidity is NOT warranted. Fuck ‘em. https://t.co/vPP5z4s8uK",[],2020-10-17 20:41:44
"New York, NY",@ProjectLincoln A Marine One pilot is now quarantining at home after testing positive for Covid-19. https://t.co/NEZyE62KbS,[],2020-10-17 20:41:31
626 • los angeles // new york city,"friday 10/16: many people want to think the #coronavirus pandemic is over, gathering with friends again — or as trump touts it, “rounding the corner.” but the reality and numbers reflect the exact opposite. the u.s. is on its way to likely the worst it will see from #COVID19. https://t.co/Bf7EmPiMxd","[{'text': 'coronavirus', 'indices': [56, 68]}]",2020-10-17 20:41:26
Chicago metro,"90% of the new positive COVID-19 cases in the Lombardy region of Italy have no symptoms at all.

I’m sure this is the case in other parts of the country &amp; Europe as a whole.

With improved testing all over the world, we’re going to be seeing more of a “casedemic” in this spike.",[],2020-10-17 20:41:23
"New York, NY","""With the rise of video calls via Zoom and other platforms, families and friends have proven that there are still many ways to celebrate birthdays during the COVID-19 pandemic."" 

#onlinecelebration #birthday #Covid19","[{'text': 'onlinecelebration', 'indices': [180, 198]}, {'text': 'birthday', 'indices': [199, 208]}, {'text': 'Covid19', 'indices': [209, 217]}]",2020-10-17 20:41:11
Los Angeles,"Florida reported 4,044 new COVID-19 cases and 87 new deaths today",[],2020-10-17 20:40:59
"South Miami, FL","NY shuts down 10,000 person wedding as Cuomo reveals new COVID-19 plan - ABC News https://t.co/QrQ6Hna5Gt (via @ABC)",[],2020-10-17 20:40:54
New York,"@TeamTrump @Mike_Pence @realDonaldTrump We have more than 71,000 new COVID-19 cases on Friday.  

When was the last @VP-led COVID-19 task-force meeting?

#TrumpLied220KDied","[{'text': 'TrumpLied220KDied', 'indices': [154, 172]}]",2020-10-17 20:40:50
Chicago and Miami,"Amazing results from the SIO @Integrativeonc Online Task Force survey in response to patient needs during COVID-19, and best practices for transitioning IO services online. @LyndaBalneaves @shelleywhitemsw https://t.co/M75k6SwqrT",[],2020-10-17 20:40:47
"Miami, FL","Bama’s team doctor testing for COVID-19 right before a big SEC game

 https://t.co/msNj2vO4D7 https://t.co/Rf4gbEynOx",[],2020-10-17 20:40:46
"Miami Beach, FL","What we've learned in the last 20 minutes:

🤡 Trump refuses to denounce QAnon
🤡 He refuses to say accept the results of the election.
🤡 Calls the female reporter ""so cute"".
🤡 Trump won't say when he last tested negative for COVID-19.",[],2020-10-17 20:40:35
"MIAMI, USA","90% of the new positive COVID-19 cases in the Lombardy region of Italy have no symptoms at all.

I’m sure this is the case in other parts of the country &amp; Europe as a whole.

With improved testing all over the world, we’re going to be seeing more of a “casedemic” in this spike.",[],2020-10-17 20:40:32
"New York, NY","More than 1,000 current &amp; former CDC officials sign an open letter that said “the absence of national leadership on Covid-19 is unprecedented and dangerous.” Signatories expressed concern about “the ominous politicization and silencing” of the agency.
 https://t.co/JFhYpeT4Zm",[],2020-10-17 20:40:27
Chicago,"""Medicare for All is the most pragmatic and practical solution to this problem. We need to untether employment from health insurance. Covid-19 makes this case even CLEARER.""
-- @karaforcongress 

Progressive Kara Eastman is pulling ahead in Nebraska.

https://t.co/dTzqyhjbc5",[],2020-10-17 20:40:27
"New York, NY",Updated | ‘Stark reminder’ of the danger: Fayette teacher dies of COVID-19. #TrumpKillsUS https://t.co/RePzuGRyEh,"[{'text': 'TrumpKillsUS', 'indices': [92, 105]}]",2020-10-17 20:40:20
"Chicago, Los Angeles",Top experts say masks are as important as a vaccine in the fight against Covid-19. (via @CNBCMakeIt) https://t.co/rECFkulAN6,[],2020-10-17 20:40:18
"New York, NY","""As with any new framework, equitable design's a process—one that entails constant exploration and reflection—not a destination."" - @EricBlattberg, lead product designer at @edquityapp https://t.co/1FQ239qA9B",[],2020-10-17 20:40:01
"Chicago, IL","Yes, that’s 45 baselessly claiming that someone else has been irresponsible when it comes to COVID-19 safeguards, and complaining that the “Fake News” media hasn’t covered this nonexistent event. 

He’s projecting again. 

#VoteBlueToSaveAmerica 
#ONEV1
 https://t.co/GgWz58OxAD",[],2020-10-17 20:40:01
"New York, USA","5 #Irvine City Council candidates who participated in the 2nd #Debate hosted by the @ASUCI said they want to build more #AffordableHousing, safely reopen the #Economy, and build on the city’s #ClimateAction Plan. https://t.co/gaySG9llGg","[{'text': 'Irvine', 'indices': [2, 9]}, {'text': 'Debate', 'indices': [62, 69]}, {'text': 'AffordableHousing', 'indices': [120, 138]}, {'text': 'Economy', 'indices': [158, 166]}, {'text': 'ClimateAction', 'indices': [192, 206]}]",2020-10-17 20:40:01
"Los Angeles, CA","Here is the painful ignorance of your typical science-denier. 

This is not true regarding COVID-19 which is spread by BOTH asymptomatic and symptomatic people.

""No symptoms = asymptomatic = no spread.""

""Symptoms = symptomatic = virus spread."" https://t.co/3hnCgSnRTW",[],2020-10-17 20:39:56
"Los Angeles County, California","Florida reported 4,044 new COVID-19 cases and 87 new deaths today",[],2020-10-17 20:39:51
Chicago --- SoCal,https://t.co/iTOIguee9M Persistent COVID-19 Myths and Why People Believe Them via @sciam,[],2020-10-17 20:39:48
"Manhattan, New York","90% of the new positive COVID-19 cases in the Lombardy region of Italy have no symptoms at all.

I’m sure this is the case in other parts of the country &amp; Europe as a whole.

With improved testing all over the world, we’re going to be seeing more of a “casedemic” in this spike.",[],2020-10-17 20:39:43
"Chicago, IL",Of Course the Trump Administration Warned Its Rich Pals How Bad COVID-19 Was Going to Get Bad While Telling the Public Everything Was Fine - Vanity Fair https://t.co/Nizxghnecv,[],2020-10-17 20:39:35
"Los Angeles, CA","On the same day Victoria recorded 723 cases back in July, the UK recorded 763. 

Today, Victoria records 1 case and 0 deaths, the UK records 15,650 and 136 deaths (43429 total)

Who still thinks we should have opened up like the UK and ‘learned to live’ with COVID-19’ ?",[],2020-10-17 20:39:08
New York City,"Ten states reported their highest single-day tallies of new Covid-19 infections Friday, and the country reported its highest one-day total since July, as experts say a dangerous fall surge of coronavirus infections is well underway. https://t.co/GR2Szd6kLi",[],2020-10-17 20:38:42
Upstate New York ,https://t.co/VaSYg7kDuV  or the ship or other hospital beds given to use. They were sent back to the nursing homes 🙄,[],2020-10-17 20:38:31
"Miami, FL","“We need to control this virus not because of the risk that Granny may catch it and die, or your uncle may end up in ICU, but because fit, healthy people without any comorbid conditions who are young can end up having their lives wrecked,” Delaney says https://t.co/LlPhm11VQW https://t.co/zId1W7Ehsr",[],2020-10-17 20:38:22
"New York, USA","“Michigan added 1,791 new COVID-19 cases and 23 more deaths on Saturday, making the week the state's biggest surge of positive cases during the pandemic. “ https://t.co/rvS5pU724d",[],2020-10-17 20:38:03
New York,Thank you @FWhitfield for having me on to talk about how @SUNY is managing the COVID-19 crisis on our 64 campuses. https://t.co/AT0Z2tQhqd,[],2020-10-17 20:38:00
"Los Angeles, CA","Senator Whitehouse calls the confirmation itself an “irresponsible botch” and an “unseemly rush,” putting members at risk of Covid-19.

“Here, it’s the chairman’s job to see to the committee’s safety,” he says.

He repeatedly calls Barrett a “judicial torpedo” aimed at the ACA.",[],2020-10-17 20:37:46
"Miami, FL",Top experts say masks are as important as a vaccine in the fight against Covid-19. (via @CNBCMakeIt) https://t.co/rECFkulAN6,[],2020-10-17 20:37:43
"New York, NY",kinda wild how there are 3 active “hot spots” of covid-19 in this area of new york and everyone’s just storming restaurants,[],2020-10-17 20:37:42
"Los Angeles, CA",College president resigns after worst COVID-19 outbreak at a NY public university https://t.co/v9BTtajB4g https://t.co/H1XsZu2Z1D,[],2020-10-17 20:37:41
"Chicago, IL","More than 1,000 current and former officers of an elite disease-fighting program at the U.S. Centers for Disease Control and Prevention have signed an open letter expressing dismay at the nation’s public-health response to the #Covid19 pandemic. @CDCgov  https://t.co/n67RTsHERG",[],2020-10-17 20:37:28
Chicago Il,"More than 6M households missed their rent or mortgage payment in September
https://t.co/LLdkkAXi8L
NowDetGonaGetAvictionsByChristnasWhileThereRNoJobsAvailable&amp;ResidentalAreasGotReinfectedByCountHomeVisits?PerfectRecepy4ChristmasChaos?
C&gt;
https://t.co/LvOwSiu1Gs https://t.co/cJdPP16RoD https://t.co/3KGnnCD6hO",[],2020-10-17 20:37:23
"Chicago, IL","Before he had Covid-19, Brendan Delaney, the 57-year-old chair of medical informatics and decision making at Imperial College, could cycle 150 miles in a day.

Covid changed that, but not because he had a severe case of the disease https://t.co/LlPhm11VQW",[],2020-10-17 20:37:20
"Los Angeles, CA","Before he had Covid-19, Brendan Delaney, the 57-year-old chair of medical informatics and decision making at Imperial College, could cycle 150 miles in a day.

Covid changed that, but not because he had a severe case of the disease https://t.co/LlPhm11VQW",[],2020-10-17 20:37:18
New York City.,Thank you @FWhitfield for having me on to talk about how @SUNY is managing the COVID-19 crisis on our 64 campuses. https://t.co/AT0Z2tQhqd,[],2020-10-17 20:37:15
Los Angeles,"#2020 please be over! 

#pandemic #rona #coronavirus #covid #elections2020 #2020vision 
#ecogirl #ecobabe #ecofriendly #ecoconscious #gogreen #ecolife #eco #goodhuman #babe #ecofriendlyproducts #recycle #recycled #ecoshirts #tshirt #sustainablefashion #recycledfashion #noplanetb https://t.co/FfCT3LpMKQ","[{'text': 'pandemic', 'indices': [44, 53]}, {'text': 'rona', 'indices': [54, 59]}, {'text': 'coronavirus', 'indices': [60, 72]}, {'text': 'covid', 'indices': [73, 79]}, {'text': 'elections2020', 'indices': [80, 94]}, {'text': '2020vision', 'indices': [95, 106]}, {'text': 'ecogirl', 'indices': [108, 116]}, {'text': 'ecobabe', 'indices': [117, 125]}, {'text': 'ecofriendly', 'indices': [126, 138]}]",2020-10-17 20:37:15
Chicago ,The Jacksonville Jaguars closed their facility Saturday after a practice squad player tested positive for COVID-19 on Friday.,[],2020-10-17 20:37:07
"Chicago, IL","After the news reports A rise of victims of COVID-19 in Wisconsin, guess who is going to Janesville, Wisconsin for a rally? Donald Trump! And you wonder whether he cares about you or I? Not in the least! And don’t forget to leave your mask at home!!! Maybe he will dance for you!",[],2020-10-17 20:37:05
Broward/Miami FL,"Bama’s team doctor testing for COVID-19 right before a big SEC game

 https://t.co/msNj2vO4D7 https://t.co/Rf4gbEynOx",[],2020-10-17 20:36:59
"Los Angeles, CA ","New Zealand: 

Winston Peters — deputy PM of New Zealand addresses an American COVID-19 denier at a press conference.

“Sit down. Sorry sunshine, wrong place.” https://t.co/8MSsFgWVoL",[],2020-10-17 20:36:49
New York City,"How the long Covid costs stack up will depend on prevalence, duration and degree of incapacity.

It does seem that symptoms slowly get better, but it’s too early for a tally of long-term effects such as fibrosis of the lungs or compromised immune systems https://t.co/LlPhm11VQW https://t.co/aF7D2qLiw2",[],2020-10-17 20:36:43
New York City,"A 2004 study estimated the impact of chronic fatigue syndrome (similar symptoms to long Covid) said it probably led to:

– A 37% decline in annual household productivity
– A 54% reduction in labor productivity
– An annual lost value of $9.1 billion a year https://t.co/LlPhm11VQW https://t.co/yWCmcIdIGH",[],2020-10-17 20:36:40
New York City,"Increasing infection rates have ushered in fierce debates over the relative costs, benefits and ethical considerations of various lockdown measures.

Long Covid may alter that calculus further, depending on the impact on household income and productivity https://t.co/LlPhm11VQW https://t.co/h3XogPwm9A",[],2020-10-17 20:36:35
New York City,"Nailing down exact numbers isn’t easy, but 10% of Covid Symptom Study app users, used by more than 4.3 million U.K. participants, reported symptoms lasting for more than three weeks after infection.

Some 60,000 reported having symptoms three months in https://t.co/LlPhm11VQW https://t.co/VftWhUbOT3",[],2020-10-17 20:36:33
New York City,"The most reported symptoms of long Covid sound like they could be any number of illnesses:

💤 Extreme fatigue
🫁 Breathlessness
♥️ Heart palpitations
🤢 Gastrointestinal pain
🦴 Joint aches 
🧠 Memory and focus issues

The full list is much, much longer https://t.co/LlPhm11VQW https://t.co/ikE9kR7eDx",[],2020-10-17 20:36:31
New York City,"Conventional medicine doesn’t have a good record on responding to conditions like long Covid.

For years, sufferers of chronic fatigue syndrome, Lyme disease, endometriosis and other conditions often fought lonely battles for attention and medical care https://t.co/LlPhm11VQW https://t.co/JxbBQNcpi6",[],2020-10-17 20:36:27
SouthSide Chicago ,"Ten states reported their highest single-day tallies of new Covid-19 infections Friday, and the country reported its highest one-day total since July, as experts say a dangerous fall surge of coronavirus infections is well underway. https://t.co/GR2Szd6kLi",[],2020-10-17 20:36:23
"New York, USA","Andrew Cuomo Recalls Fearing for His 3 Daughters During Family COVID-19 Scare 

https://t.co/geR1OKosAN",[],2020-10-17 20:36:20
New York City,"We know from experience with other viruses that effects can be long-lasting:

🦠2003 SARS outbreak
🦠Ebola
🦠MERS
🦠Glandular fever (caused by the Epstein-Barr virus)

It’s similar with today’s coronavirus https://t.co/LlPhm11VQW https://t.co/twa8NgzTIo",[],2020-10-17 20:36:20
Miami Dade College - Wolfson,"More than 1,000 current and former officers of an elite disease-fighting program at the U.S. Centers for Disease Control and Prevention have signed an open letter expressing dismay at the nation’s public-health response to the #Covid19 pandemic. @CDCgov  https://t.co/n67RTsHERG",[],2020-10-17 20:36:19
"Chicago, IL","This has not been a good week in Chicago,” said Dr. Allison Arwady.

https://t.co/DW2XkFanUF",[],2020-10-17 20:36:11
"Los Angeles, CA",VILLAINS AGAINST COVID-19 https://t.co/oOt26NbBlK,[],2020-10-17 20:36:07
"Los Angeles, CA","All things have a beginning and therefore an end..
COVID-19 your end is near.
It's time to seize tomorrow! 🌊✊🔥 

📸 Fabrice Huet photography ©

#beyondthestyx #hxc #fuckcovid19 https://t.co/0GhabAkrPL",[],2020-10-17 20:36:07
New York City,"“We need to control this virus not because of the risk that Granny may catch it and die, or your uncle may end up in ICU, but because fit, healthy people without any comorbid conditions who are young can end up having their lives wrecked,” Delaney says https://t.co/LlPhm11VQW https://t.co/zId1W7Ehsr",[],2020-10-17 20:36:01
"New York, USA","@MichaelPenteco5 @VoteCommon Nope, he just lies about how COVID 19 effects children, then they die",[],2020-10-17 20:36:00
New York City,"As lockdown fatigue set in, more and more people supported the idea of disposing restrictions and allowing immunity to build up among the young while shielding the vulnerable.

Going in this direction would be far more costly than many perhaps realize https://t.co/LlPhm11VQW https://t.co/uamCqGKmyJ",[],2020-10-17 20:35:58
New York City,"So far, we've focused largely on minimizing deaths and hospitalizations.

But most long Covid patients weren’t hospitalized and didn’t have pre-existing conditions. This should throw some cold water on the idea of herd immunity https://t.co/LlPhm11VQW https://t.co/F0jsVB3GKg",[],2020-10-17 20:35:55
New York City,"As a second wave of infections grows, so it follows that the number of long Covid cases is bound to increase.

Although this clearly has implications for public health and the economy, it has been almost nowhere in the broader policy debate https://t.co/LlPhm11VQW https://t.co/lCRrjehrFO",[],2020-10-17 20:35:53
New York City,"He can’t imagine getting back on a bike and says that if he pushes himself too hard, he ends up in bed with a fever for a couple of days.

He considers himself lucky that he’s able to work. Many other long Covid sufferers cannot https://t.co/LlPhm11VQW https://t.co/3QV8aeSdzs",[],2020-10-17 20:35:50
New York City,"Like many healthy people, he figured his symptoms, a mild fever and a cough, would pass soon enough. Instead, he experienced debilitating aftereffects, such as:

🥱Fatigue
🫁Breathlessness
🌡️Fevers

Seven months later, he is still not back to normal https://t.co/LlPhm11VQW https://t.co/jyuGUtdwRR",[],2020-10-17 20:35:47
New York City,"Before he had Covid-19, Brendan Delaney, the 57-year-old chair of medical informatics and decision making at Imperial College, could cycle 150 miles in a day.

Covid changed that, but not because he had a severe case of the disease https://t.co/LlPhm11VQW",[],2020-10-17 20:35:44
"Lincoln Heights, Los Angeles",College president resigns after worst COVID-19 outbreak at a NY public university https://t.co/v9BTtajB4g https://t.co/H1XsZu2Z1D,[],2020-10-17 20:35:41
"Chicago, IL","USA TOPS 8 MILLION CASES COVID-19 ✅

65k NEW CASES PER DAY ✅

220k DEAD AMERICANS ✅

STILL NO NATIONALLY COORDINATED FEDERAL PANDEMIC RESPONSE
PLAN 💯",[],2020-10-17 20:35:38
"New York, USA","More than 15,000 slaughterhouse workers have been infected with COVID-19, while more than 60 have died. Meat is not essential and can actually harm Americans' health. That's why we were in Virginia last week to urge @SmithfieldFoods to shut down these dangerous slaughterhouses. https://t.co/nYDwYfEXXk",[],2020-10-17 20:35:32
"San Francisco, CA",The evidence cannot be clearer: Google Street View causing COVID-19. #correlation #causation #conspiracy #COVID19 https://t.co/S1MpyxtF2K,"[{'text': 'correlation', 'indices': [89, 101]}, {'text': 'causation', 'indices': [102, 112]}, {'text': 'conspiracy', 'indices': [113, 124]}, {'text': 'COVID19', 'indices': [125, 133]}]",2020-10-17 20:35:29
"New York, New York",#News @SecretaryRoss announces $25 million national grant competition for #COVID19 innovation: https://t.co/jPN8CnS3qj https://t.co/fv0kPPwqIV,"[{'text': 'News', 'indices': [17, 22]}, {'text': 'COVID19', 'indices': [91, 99]}]",2020-10-17 20:35:17
