location,text,hashtags,tweetcreatedts
New York City,"@TrumpWarRoom Voters should be furious that stable genius ranked #golf, rallies and fund raisers as more important than meeting with Dr. Anthony Fauci to get information on 
#coronavirus.

#TrumpVirus #FailureInChief https://t.co/ORaW0fvSgg","[{'text': 'golf', 'indices': [65, 70]}, {'text': 'coronavirus', 'indices': [174, 186]}, {'text': 'TrumpVirus', 'indices': [189, 200]}, {'text': 'FailureInChief', 'indices': [201, 216]}]",2020-10-10 17:09:03
"Los Angeles, CA","Why did Donald Trump tell Bob Woodward the truth about COVID-19, but not the American people?",[],2020-10-10 17:09:02
"Los Angeles, CA","Why did Donald Trump tell Bob Woodward the truth about COVID-19, but not the American people?",[],2020-10-10 17:09:00
San Francisco Bay Area,"“This report adds to the growing body of evidence that mass transit is safe with the proper public health safeguards in place.""

https://t.co/Qm1LGOy7fy",[],2020-10-10 17:09:00
New York City,This is the dirtiest one of all of these in the station. Horses. 🙄 #subway #sticker #socialdistancing #physicaldistancing #bryantpark #train #manhattan #nyc @ Bryant Park Subway https://t.co/KUMUTdbBBH,"[{'text': 'subway', 'indices': [67, 74]}, {'text': 'sticker', 'indices': [75, 83]}, {'text': 'socialdistancing', 'indices': [84, 101]}, {'text': 'physicaldistancing', 'indices': [102, 121]}, {'text': 'bryantpark', 'indices': [122, 133]}, {'text': 'train', 'indices': [134, 140]}, {'text': 'manhattan', 'indices': [141, 151]}, {'text': 'nyc', 'indices': [152, 156]}]",2020-10-10 17:08:58
Chicago,"U.S. COVID-19 cases hit two-month high, 10 states report record increases https://t.co/2xkkcygFse",[],2020-10-10 17:08:57
"New York, NY","I demand that @LindseyGrahamSC be tested for Covid-19 by an impartial professional and that he reveal the results before he returns to the Senate in any capacity. Everyone at Amy Coney Barrett's hearing should also be tested and cleared. 

Re-tweet it you agree.",[],2020-10-10 17:08:45
"Los Angeles, CA","Like everything else in the age of #COVID19, voting in the November election will look a little different. Here’s what you should know about in-person and absentee voting. ➨ https://t.co/jtnpFhQ9P3 https://t.co/6ZSqNxOBAK","[{'text': 'COVID19', 'indices': [51, 59]}]",2020-10-10 17:08:44
Los Angeles,"Last week @LindseyGrahamSC: 

✔️ Refused to take a Covid-19 test
✔️ Begged for money on Fox News
✔️ Announced that he'll hold a Supreme Court hearing 22 days before Election Day

Rush a donation RIGHT NOW and help kick him out of office ⬇️ https://t.co/s7ZBZzfvs7",[],2020-10-10 17:08:42
Los Angeles,"According to a new report, the White House’s recklessness may have exposed 6,000 people to the virus https://t.co/pZzPRc22og",[],2020-10-10 17:08:41
"Los Angeles, CA",The president leaves more COVID-19 cases in his wake. https://t.co/rDFFLh0sTu,[],2020-10-10 17:08:37
"Miami, FL","LAST October, months before Wuhan news of COVID-19, the loss of 210,000 American lives and grave damage to our economy.

This is what typically circumspect US leadership looks like. It’s what we deserve. 👇🏽👇🏽👇🏽 https://t.co/TEQWpBU83i",[],2020-10-10 17:08:31
San Francisco,Trump may still be infectious. He’s having events anyway. https://t.co/k87wCiw9xk,[],2020-10-10 17:08:27
"New York, NY","Thank You Drink Small! While the COVID-19 pandemic has devastated the music community, we're grateful to share these live performances with you through #TheNewGig. You can help support musicians in need now by donating to the Musicians' Emergency Fund at https://t.co/NNU0V5LnCy. https://t.co/Nqkjrzizfa","[{'text': 'TheNewGig', 'indices': [152, 162]}]",2020-10-10 17:08:19
"Los Angeles, CA","An NPR report revealed the Trump administration awarded over $6 billion in vaccine contracts through a third party. Government contracts executed this way aren't required to include taxpayer protections. 

Now, it faces calls to disclose those contracts. https://t.co/EFGllhcnTP",[],2020-10-10 17:08:18
"New York, NY",how it started:               how it’s going:      #2020 #Debates #pandemic #wfh 😌 https://t.co/L8JVQf7rKY,"[{'text': 'Debates', 'indices': [71, 79]}, {'text': 'pandemic', 'indices': [80, 89]}, {'text': 'wfh', 'indices': [90, 94]}]",2020-10-10 17:08:09
San Francisco,"When you cast your ballot, remember that the same Senate Republicans who blocked COVID-19 relief for over four months are rushing as quickly as possible to confirm Amy Coney Barrett and take away your health coverage.",[],2020-10-10 17:08:06
"Chicago, IL, USA","Report: #Bears practice squad player tests positive for COVID-19 

https://t.co/NDF4m1zDSo https://t.co/uxdtnpThg8","[{'text': 'Bears', 'indices': [8, 14]}]",2020-10-10 17:08:05
"New York, NY",Bill Gates warns there will be 'lots of additional' COVID deaths https://t.co/jgCslmfUqj via @MailOnline,[],2020-10-10 17:08:02
San Francisco,"NEW: As the election nears, COVID-19 widows — and all the grieving loved ones left behind by more than 212,000 victims of the pandemic — will be a voting bloc.

This is my story on them.

“I cannot vote for someone who I blame for the death of my husband.” https://t.co/a7EsrOI1Kl",[],2020-10-10 17:08:01
"Central City, Los Angeles","This chart shows areas with the highest number of daily cases/100k in the past two weeks.

19 of the 20 areas with the highest COVID-19 cases have a mandatory mask mandate. https://t.co/JDKm7LSyXT",[],2020-10-10 17:08:01
New York,"Despite challenges from COVID-19 and perennial floods in Mayendit, #SouthSudan, our team is working hard to continue distributing food provided by @WFP. In the midst of the flooding, we are using boats to reach those in need in the community. https://t.co/8B2wamUATk","[{'text': 'SouthSudan', 'indices': [88, 99]}]",2020-10-10 17:07:59
WESTERN NEW YORK,"This is so awful.

Trump's made-for-TV 'medical exam' is as much a sham as his COVID-19 response  https://t.co/GcCURxm6FP",[],2020-10-10 17:07:54
"New York, USA","Last week @LindseyGrahamSC: 

✔️ Refused to take a Covid-19 test
✔️ Begged for money on Fox News
✔️ Announced that he'll hold a Supreme Court hearing 22 days before Election Day

Rush a donation RIGHT NOW and help kick him out of office ⬇️ https://t.co/s7ZBZzfvs7",[],2020-10-10 17:07:48
"New York, NY","Nine people who attended President Trump's September rally in Bemidji, Minnesota, have tested positive for Covid-19, says the state's infectious disease director https://t.co/srqnG3uzGs https://t.co/Q14xyLm9ZZ",[],2020-10-10 17:07:45
"Los Angeles, CA","I want to go to #Disneyland but there’s a #pandemic 😷, the parks are shut* and I’m at least 5,200 miles away.","[{'text': 'Disneyland', 'indices': [30, 41]}, {'text': 'pandemic', 'indices': [56, 65]}]",2020-10-10 17:07:41
San Francisco Bay Area,"I demand that @LindseyGrahamSC be tested for Covid-19 by an impartial professional and that he reveal the results before he returns to the Senate in any capacity. Everyone at Amy Coney Barrett's hearing should also be tested and cleared. 

Re-tweet it you agree.",[],2020-10-10 17:07:37
New York City,"At SFSFF we may celebrate the past but we embrace the future—and science and medical expertise. Our best experts tell us there likely won't be widespread distribution of a Covid-19 vaccine until late summer 2021. With that in mind, we are postponing #SFSFF2021 to Fall 2021. https://t.co/EZ7TqXa5QL",[],2020-10-10 17:07:36
"Los Angeles, CA","This chart shows areas with the highest number of daily cases/100k in the past two weeks.

19 of the 20 areas with the highest COVID-19 cases have a mandatory mask mandate. https://t.co/JDKm7LSyXT",[],2020-10-10 17:07:33
new york city,Via @NateSilver538: What Are The Possible Side Effects Of Trump’s COVID-19 Treatment? https://t.co/iqMfqnyvac | #polls #polling #trump,"[{'text': 'polls', 'indices': [131, 137]}]",2020-10-10 17:07:33
"San Francisco Bay Area, CA US","4 questions on the ADA and COVID-19, answered https://t.co/RsMIMtYdly #HRTech #Leadership #SHRM https://t.co/WdRC0MIeCf","[{'text': 'HRTech', 'indices': [91, 98]}, {'text': 'Leadership', 'indices': [99, 110]}, {'text': 'SHRM', 'indices': [111, 116]}]",2020-10-10 17:07:32
"Albany, New York",Republican Voters Against Trump hammers the president's disregard for COVID-19 safety measures in the spot. https://t.co/JYgzEGrUTg,[],2020-10-10 17:07:32
"Chicago, IL",We have a #mentalhealth #pandemic https://t.co/c75iuEgbaE,"[{'text': 'mentalhealth', 'indices': [10, 23]}, {'text': 'pandemic', 'indices': [24, 33]}]",2020-10-10 17:07:32
"Miami, FL","Lindsey Graham doesn’t want to get tested for Covid-19, because think of what the contact tracing on THAT would reveal. OhMyyy #LadyG #LindseyGrahamHasCovid",[],2020-10-10 17:07:31
"Chicago, IL","Since the President tweeted not to let the virus dominate your life, over 3,000 Americans have lost their lives.

President Trump still is not taking COVID-19 seriously. He’s out of touch with the experience that millions of Americans are having with this virus.",[],2020-10-10 17:07:29
"Miami, FL","As I reported this week, @AmandiOnAir saw Trump fall off a cliff with seniors in his poll in the field in Florida during the 3 days after his COVID diagnosis: https://t.co/pLZLlbibzC https://t.co/RhAu41Hbrx",[],2020-10-10 17:28:53
Los Angeles,Do read this terrific @Olivianuzzi story about a president grappling with being sick and not wanting anyone to see it https://t.co/dF5F1YGh90,[],2020-10-10 17:28:50
"Los Angeles, CA",#LIVE: #WorldMentalHealthDay Triggers During Covid-19. Follow Katie Maloney on Happs for more live coverage: https://t.co/1g7ryD9Cvh #NetworkOfNow https://t.co/jzF8XVGa9r,"[{'text': 'LIVE', 'indices': [15, 20]}, {'text': 'WorldMentalHealthDay', 'indices': [22, 43]}]",2020-10-10 17:28:49
"New York, USA","How I feel when I sneeze at a meeting 🤧😂
#funvideos #coronavirus https://t.co/yONzpy4IIg","[{'text': 'funvideos', 'indices': [41, 51]}, {'text': 'coronavirus', 'indices': [52, 64]}]",2020-10-10 17:28:41
Los Angeles/New York,"An offensive, amazing comment from the man who is super spreading CV19 across the U.S. White House: No “Public Health Value” in Revealing If Trump Still Has COVID-19 https://t.co/e5YxUoYq9Q via @VanityFair",[],2020-10-10 17:28:38
"Los Angeles, usually","In an unprecedented move, the editors of the New England Journal of Medicine have condemned the Trump administration for its response to the Covid-19 pandemic — and calling for the current US leadership to be voted out of office https://t.co/1Aw2VHeiJ9",[],2020-10-10 17:28:38
"Chicago, IL","Last week, ""Donald Trump, the least self-reflective man in America, was contemplating his own mortality."" @Olivianuzzi reports: https://t.co/T5tsYLXfM1 https://t.co/cycRriWdSP",[],2020-10-10 17:28:38
"Chicago, IL","Largest COVID-19 contact tracing study to date finds children key to spread, evidence of superspreaders https://t.co/Eo3KabaMqO",[],2020-10-10 17:28:34
"los angeles, california","“The virus was a hoax here until Trump got it,” Chris Stanley, president of The Villages Democratic Club, said of the MAGA crowd’s attitude https://t.co/JNEnOwdFLq",[],2020-10-10 17:28:29
Chicago IL,Chris Christie Released From Hospital A Week After Seeking COVID-19 Treatment https://t.co/BaAxTaOi9v,[],2020-10-10 17:28:14
"Los Angeles, CA","7 months into the pandemic, has the response from @IMFnews been sufficient? Join us for a conversation with @JosephEStiglitz Thurs Oct 15. Register below: 
https://t.co/1YshXotZuj https://t.co/SLDGwNf2go",[],2020-10-10 17:28:07
Los Angeles CA via NYC,"Hours before President Trump was set to make his first public appearance since being diagnosed with COVID-19, White House spokeswoman Alyssa Farah wouldn't confirm if Trump was virus free https://t.co/CUSTC06FqG https://t.co/cyy1a9i2U9",[],2020-10-10 17:28:04
"New York, NY","POTUS is on drugs

VP is in hiding

Chairman of Senate Judiciary is avoiding a #Covid19 test

Senate majority leader admits he won’t go to the WH because of its mishandling of #coronavirus

RNC chair, WH Press Sec, Senior Advisors, multiple senators have Covid

They’re leading? https://t.co/mWePYxJAOC","[{'text': 'Covid19', 'indices': [96, 104]}]",2020-10-10 17:28:02
"Los Angeles, CA","When you cast your ballot, remember that the same Senate Republicans who blocked COVID-19 relief for over four months are rushing as quickly as possible to confirm Amy Coney Barrett and take away your health coverage.",[],2020-10-10 17:28:01
Los Angeles,"As of Oct. 9, nearly 65,000 food system workers have contracted Covid-19 and at least 268 have died. 

Since Oct. 1, I've added almost 2,000 cases to my dataset for @FERNnews.

&amp; I’ve counted 1,040 outbreaks at food plants and farms. 613 are mapped here:

https://t.co/kOeWhGazYE https://t.co/WrjhIh9vUe",[],2020-10-10 17:27:53
"Chicago, Il",Do read this terrific @Olivianuzzi story about a president grappling with being sick and not wanting anyone to see it https://t.co/dF5F1YGh90,[],2020-10-10 17:27:49
"Los Angeles, USofA",I know the parents of kids who take COVID-19 tests to go to school. It doesn’t seem unreasonable to ask a senator to do so before participating in a debate. This is just basic science during a pandemic.,[],2020-10-10 17:27:39
"Miami Beach, FL","@ChrisV1106 @denisewu @nytimes @realDonaldTrump @GOP 
Donald The Destroyer Trump

The trump regime FAILS to
-act timely on COVID-19
-maintain internat'l relationships, trade, military, friendship
-unite our nation
.

#NotMyPresident 
#VeteransAgainstTrump 
#ImpeachedForever 
#VoteTrumpOut 
#ObamaDayJune14th https://t.co/3lwivY64Ft",[],2020-10-10 17:27:39
"New York, NY",.@GovMikeDeWine on President Trump resuming in-person campaign events following his COVID-19 diagnosis https://t.co/FIMgp7MbQE,[],2020-10-10 17:27:37
Chicago,Lindsey Graham doesn't want a COVID-19 test before South Carolina Senate debate. Why could that be? https://t.co/8UkoUoB2mC,[],2020-10-10 17:27:36
"New York, NY","This honor is well deserved. COVID-19 is not just a health crisis—it is also now a food crisis, and @WFP is there to respond. I’m inspired by the thousands of people in the organization who have committed their lives to fighting hunger. https://t.co/WC5bAFO5FH",[],2020-10-10 17:27:33
"San Francisco, CA","So the passing of my mom because of #COVID19 2 weeks ago still has me devastated. Lost mom, dad and sister all to #COVID__19 now our leaders are spreading it to the innocent families. They are so deplorable. #VoteThemAllOut2020 #coronavirus #CovidDeaths #SuperSpreader","[{'text': 'COVID19', 'indices': [57, 65]}]",2020-10-10 17:27:31
Los Angeles,Widespread #COVID19 outbreaks at meatpacking plants highlight the need for stronger measures to protect workers @JHUERC @JohnsHopkinsSPH https://t.co/xH0AQnBXMG,"[{'text': 'COVID19', 'indices': [30, 38]}]",2020-10-10 17:27:30
New York City area,Congrats to NYC nurse Jose Perpignan Jr. on winning @LiveKellyRyan's Healthcare Hero $100K Giveaway! 🎉 See how he made a huge impact on his community amid COVID-19. #KellyandRyan https://t.co/pPvb39Rls1,[],2020-10-10 17:27:29
"San Francisco, CA","The media finds out that an unprecedented number of blacks and Latinos are showing up to support the President’s law and order message tomorrow and what comment do they seek from @blexit? 

They want to know about COVID-19. 

Here is how you deal with disingenuous media suckers: https://t.co/IDjaTuXKSo",[],2020-10-10 17:27:24
New York City,@MarkLandler @nytimes Looking for Biden to get COVID 19. With his old and feeble condition he’s a prime candidate.,[],2020-10-10 17:27:23
"San Francisco, CA","@literaryexpress Just discovered you.  I write poetry-- see my book ""In Spite Of Contagion"" 65 COVID-19 Poems. https://t.co/KKJ50PMFkW",[],2020-10-10 17:27:21
"Los Angeles, CA","Protests and Social Media Posts: Is Discipline for Off-Duty Misconduct Lawful?🧐

https://t.co/72KSXqaLmr

#protest #SocialMedia #COVID19 #COVID__19 #PresidentialDebate #BusinessOwner #EmployeeExperience #HumanResources https://t.co/dYek8M0pVd","[{'text': 'protest', 'indices': [126, 134]}]",2020-10-10 17:27:13
Los Angeles,"Some students want Notre Dame’s president to resign after he was seen without a mask at the White House SCOTUS ceremony. He later contracted Covid-19.

“To see him breaking his own rules … made us feel like we were disrespected as a student body,” student Ashton Weber says. https://t.co/8svwHR42gF",[],2020-10-10 17:27:12
"Los Angeles, CA","Lindsey Graham doesn’t want to get tested for Covid-19, because think of what the contact tracing on THAT would reveal. OhMyyy #LadyG #LindseyGrahamHasCovid",[],2020-10-10 17:27:11
Chicago IL,"The #Bears have a positive COVID-19 test from a practice squad player, per ESPN: https://t.co/BRw8fkBWtu","[{'text': 'Bears', 'indices': [23, 29]}]",2020-10-10 17:27:09
"New York, USA","Sending prayers to this man.🙏🙏🙏
https://t.co/mvR6P7WpBX",[],2020-10-10 17:27:08
Los Angeles area,John Prine would have turned 74 years old today. Tonight his family will air a special broadcast on his YouTube channel to benefit the MusiCares COVID-19 Relief Fund. They are also encouraging fans to share their favorite memories with #IRememberEverything https://t.co/0ema1Ylbfs https://t.co/bW8Jv009SB,[],2020-10-10 17:27:06
"New York, NY","Trump blames Gold Star Families
for his coronavirus.

Have you ever seen a man blame everyone for all his failures
AND not once take accountability?

NOT ONE FUCKING TIME!
@realDonaldTrump 

#SaturdayThoughts
#BidenWillCrushCovid 
#Covid_19 
#KidVicious👊🏽

https://t.co/UDTbyetvtW",[],2020-10-10 17:27:05
New York,"An NPR report revealed the Trump administration awarded over $6 billion in vaccine contracts through a third party. Government contracts executed this way aren't required to include taxpayer protections. 

Now, it faces calls to disclose those contracts. https://t.co/EFGllhcnTP",[],2020-10-10 17:26:56
"New York, NY",Do read this terrific @Olivianuzzi story about a president grappling with being sick and not wanting anyone to see it https://t.co/dF5F1YGh90,[],2020-10-10 17:26:51
"New York, NY",Do read this terrific @Olivianuzzi story about a president grappling with being sick and not wanting anyone to see it https://t.co/dF5F1YGh90,[],2020-10-10 17:26:44
"Albany, New York (USA)","Good morning! 24 days until the election. Yesterday there were 60,558 new US cases of #COVID__19 and 910 new deaths. Totally unnecessary cases and deaths #VOTE #MaskUp #TrumpKnewVoteBlue https://t.co/tN9PY2GEvQ","[{'text': 'COVID__19', 'indices': [107, 117]}]",2020-10-10 17:26:16
New York City,The GOP this cycle is cancelling debates if they can’t get a chance to infect their opponents with #COVID__19,"[{'text': 'COVID__19', 'indices': [120, 130]}]",2020-10-10 17:26:08
Los Angeles,Should you quarantine for 14 days or 24?! https://t.co/rxL0XMFmqj #COVID__19  #pandemic #socialdisdancing #pandemiclife #healthyliving,"[{'text': 'COVID__19', 'indices': [66, 76]}, {'text': 'pandemic', 'indices': [78, 87]}, {'text': 'socialdisdancing', 'indices': [88, 105]}, {'text': 'pandemiclife', 'indices': [106, 119]}, {'text': 'healthyliving', 'indices': [120, 134]}]",2020-10-10 17:26:00
New York,"@MarshaBlackburn @GileadSciences Trump administration officials had been pushing a largely discredited theory that the Chinese lab that EcoHealth Alliance was partnered with – the Wuhan Institute of Virology – had accidentally released the virus causing COVID-19. 
https://t.co/enOnPeK7ht",[],2020-10-10 17:25:59
"New York, USA",Covid-19 was spreading inside the country before anyone started looking. Here’s the data to prove it. https://t.co/G3f0iKHliR,[],2020-10-10 17:25:56
"San Francisco, CA","""The evidence is pointing in one direction. Schools do not, in fact, appear to be a major spreader of COVID-19,"" @ProfEmilyOster writes: https://t.co/kKMD4YC16D",[],2020-10-10 17:25:55
"Los Angeles, CA","This chart shows areas with the highest number of daily cases/100k in the past two weeks.

19 of the 20 areas with the highest COVID-19 cases have a mandatory mask mandate. https://t.co/JDKm7LSyXT",[],2020-10-10 17:25:47
"Chicago, IL","Report: #Bears practice squad player tests positive for COVID-19 

https://t.co/NDF4m1zDSo https://t.co/uxdtnpThg8","[{'text': 'Bears', 'indices': [25, 31]}]",2020-10-10 17:25:41
"New York, NY","Characteristics of SARS-CoV-2 and COVID-19

Zheng-Li Shi et al. summarize the exceptional amount of research that has characterized SARS-CoV-2 and COVID-19, discussing the emergence and virology of SARS-CoV-2 and the pathogenesis and treatment of COVID-19

https://t.co/kGL6nOdOYu https://t.co/1ePqHvLxFz",[],2020-10-10 17:25:38
"Los Angeles, CA","The perception that wearing masks and following social distancing guidelines are unmanly has carried a destructive cost, some experts who study masculinity and public health say. 

Covid-19 has infected more men than women and killed far more of them. https://t.co/ZnvJMVOR2x",[],2020-10-10 17:25:37
"San Francisco, CA","When you cast your ballot, remember that the same Senate Republicans who blocked COVID-19 relief for over four months are rushing as quickly as possible to confirm Amy Coney Barrett and take away your health coverage.",[],2020-10-10 17:25:37
l London I New York I,"The third-quarter corporate #earnings reporting season will kick off next week, and the numbers will reflect a second quarter dominated by the #pandemic.

Below the surface, there’s an ocean of companies that are dealing with a crisis. https://t.co/7m32t7403Z","[{'text': 'earnings', 'indices': [28, 37]}, {'text': 'pandemic', 'indices': [143, 152]}]",2020-10-10 17:25:37
"New York, USA",Trump's made-for-TV 'medical exam' is as much a sham as his COVID-19 response says LA Times commentary. I watched it and agree. More propaganda than medical.  https://t.co/mD7KBzIG8M,[],2020-10-10 17:25:35
"New York, USA","Brazil today passed 150,000 deaths of #coronavirus in a population of 209 million. It’s probably a significant undercount. And it  already approaches per capita deaths in the US, with 214,00 dead in a population of 328 million.","[{'text': 'coronavirus', 'indices': [38, 50]}]",2020-10-10 17:25:27
San Francisco,"A NEWBORN WAS SEPARATED FROM THEIR MOTHER. CBP claims it was because of COVID-19 restrictions, hospital says that is not their protocol. Who do you believe? https://t.co/KLcrXt0PKX",[],2020-10-10 17:25:19
"New York, NY, USA","The young, the old, and covid. Mortality has increased ~25% (2/10,000) this year for ages 25-44. 
40/10,000 increase for age ≥ 65
https://t.co/8HNGVaUuxJ by @mcjomcg ""a social moral dilemma"" https://t.co/tZGw0DbNC4",[],2020-10-10 17:25:18
"New York, USA",The GOP this cycle is cancelling debates if they can’t get a chance to infect their opponents with #COVID__19,"[{'text': 'COVID__19', 'indices': [120, 130]}]",2020-10-10 17:25:17
"East Aurora, New York",I know the parents of kids who take COVID-19 tests to go to school. It doesn’t seem unreasonable to ask a senator to do so before participating in a debate. This is just basic science during a pandemic.,[],2020-10-10 17:25:16
"Washington, DC/Los Angeles, CA","America Unfiltered Podcast: The One Where #Trump Didn't Let #Coronavirus ""Dominate"" Him (@BrettBruen w @LiamKenn &amp; @ScottLucas_EA) 

https://t.co/1v7MXtNPgI

#USElection2020 #Biden https://t.co/tXoiT2I8Tb","[{'text': 'Trump', 'indices': [60, 66]}, {'text': 'Coronavirus', 'indices': [78, 90]}]",2020-10-10 17:25:10
Chicago,"“Persuading him to leave the White House required an intervention from his doctors,… White House operations staff, the Secret Service, and … Jared Kushner. They had failed to stop the mass deaths of high-risk Americans, but they were going to save Trump” https://t.co/4tBbjiTE8y",[],2020-10-10 17:25:08
"Los Angeles, California","According to a new report, the White House’s recklessness may have exposed 6,000 people to the virus https://t.co/pZzPRc22og",[],2020-10-10 17:25:08
"New York, USA","Please wear a mask when you go out to vote. You can order this mask now and have it available by election time.  #StopCovid19

Link: https://t.co/HGYKMuILWm

#facemask #vote #election #redbubble https://t.co/S3ZJ6WmXDy","[{'text': 'StopCovid19', 'indices': [113, 125]}, {'text': 'facemask', 'indices': [158, 167]}, {'text': 'vote', 'indices': [168, 173]}, {'text': 'election', 'indices': [174, 183]}, {'text': 'redbubble', 'indices': [184, 194]}]",2020-10-10 17:25:03
"Chicago, IL","House Speaker Nancy Pelosi is dismissing the latest White House offer in COVID-19 aid talks as “one step forward, two steps back.”​ https://t.co/0QZXFyk9Qe",[],2020-10-10 17:25:01
"Los Angeles, CA","Lindsey Graham doesn’t want to get tested for Covid-19, because think of what the contact tracing on THAT would reveal. OhMyyy #LadyG #LindseyGrahamHasCovid",[],2020-10-10 17:24:37
"San Francisco, CA","As my clinic fills w/patients feeling the #MentalHealth repercussions of #COVID__19 &amp; I have turned to my own therapist often, it is clear mental health is more important than ever before. It is also on the ballot. Listen to how. #worldmentalhealthday2020

https://t.co/ju3K9bK35K","[{'text': 'MentalHealth', 'indices': [59, 72]}, {'text': 'COVID__19', 'indices': [90, 100]}]",2020-10-10 17:24:35
New York,"Oct 10 2020, Bloomberg: ""While #Starbucks &amp; other chains gain ground during the pandemic, if you have a #local #coffee shop, it’s probably going out of business.""

[Apr 13 2020: #COVID19 as a Weapon. The Crushing of the Disposable Working Class by Design:

https://t.co/yITd91sHhY","[{'text': 'Starbucks', 'indices': [52, 62]}, {'text': 'local', 'indices': [129, 135]}, {'text': 'coffee', 'indices': [136, 143]}]",2020-10-10 17:24:35
"Miami, FL","An NPR report revealed the Trump administration awarded over $6 billion in vaccine contracts through a third party. Government contracts executed this way aren't required to include taxpayer protections. 

Now, it faces calls to disclose those contracts. https://t.co/EFGllhcnTP",[],2020-10-10 17:24:30
"Chicago, IL",FUCK YOU COVID-19 I JUST WANT TO SEE BTS AND ATEEZ LIVE,[],2020-10-10 17:24:20
"Los Angeles, California","""One of the basic principles of public health is that you do not just look at one disease – you have to look at health as a whole, including all kinds of diseases, over a long period. That is not what has been done with Covid-19.""
https://t.co/htXC1W7HpL",[],2020-10-10 17:24:17
"body:Florida, mind:New York ","A little more than three weeks before the election, potentially contagious and freaking everybody out, Trump faces what looks like the end of his presidency. @Olivianuzzi reports from inside the White House circus https://t.co/gG5uAbZlIR",[],2020-10-10 17:24:16
San Francisco,Do read this terrific @Olivianuzzi story about a president grappling with being sick and not wanting anyone to see it https://t.co/dF5F1YGh90,[],2020-10-10 17:24:13
"Los Angeles, CA",Covid-19 was spreading inside the country before anyone started looking. Here’s the data to prove it. https://t.co/G3f0iKHliR,[],2020-10-10 17:24:08
Chicago,"Coronavirus in Illinois updates: 2,905 new known COVID-19 cases and 31 additional deaths reported Saturday as seven-day statewide positivity rate ticks up to 4% https://t.co/O1RNglYa0x",[],2020-10-10 17:24:06
Chicago,"“I could be one of the diers,” he said.

The person on the other end of the line couldn’t forget that unusual word the president used: dier. …

He said it again: “I could be one of the diers.” https://t.co/4tBbjiTE8y",[],2020-10-10 17:23:50
"San Francisco, CA","An NPR report revealed the Trump administration awarded over $6 billion in vaccine contracts through a third party. Government contracts executed this way aren't required to include taxpayer protections. 

Now, it faces calls to disclose those contracts. https://t.co/EFGllhcnTP",[],2020-10-10 17:23:47
"Los Angeles, CA","The Minnesota Department of Health confirms that nine people who attended President’s Trump rally in Bemidji, MN on 9/18 tested positive for COVID-19. Two of the nine were later hospitalized.",[],2020-10-10 17:23:43
"Los Angeles, CA","Voting early? There are more than 400 secure Drop Boxes throughout the County giving voters a safe, accessible and contact free method to return their ballot during COVID-19 https://t.co/ZSJ5Pi584R https://t.co/ja0DZaTUW3",[],2020-10-10 17:23:42
"Albany, New York","Students at Notre Dame are now demanding the resignation of John Jenkins, the President of their Uni who was seen maskless at the Rose Garden super spreader event and tested positive for Covid-19 soon after. Good for them. 👏👏👏",[],2020-10-10 17:23:41
new york ny,"Take action and support the health and safety of farmworkers during the COVID-19 pandemic, Lets pass bill S2602/A4404 https://t.co/UOtxWgwVzI",[],2020-10-10 17:23:39
"New York, USA","John Cornyn knew the COVID-19 pandemic had the potential to be devastating. He received intelligence briefings at the very start. 

This was his response. Now thousands of Texans are dead. #TXSenateDebate #TXSen",[],2020-10-10 17:23:38
New York / Manila,"Data sources

Testing rates - https://t.co/pOiO7WQEg3
Epicurve - https://t.co/WMN5B3yQIS
Graph - mine
Limitations - I use the date of report for all variables + removed 3 observations with incomplete data",[],2020-10-10 17:45:21
New York Brooklyn,"It’s a beautiful Saturday, but we still need to stay vigilant against COVID-19. Wear a mask, practice social distancing and make time for a COVID-19 test. 

Call 212-COVID19 to find a FREE test site today.",[],2020-10-10 17:45:15
"Chicago, IL","Worldwide #coronavirus cases cross 36.93 million, death toll at 1,067,766.
https://t.co/ZqDeoumsCb","[{'text': 'coronavirus', 'indices': [30, 42]}]",2020-10-10 17:45:14
"New York, NY",SEC issues warning of $100K fines and suspensions for coaches not following COVID-19 safety protocols https://t.co/a9B7KH5xPw,[],2020-10-10 17:45:02
"Chicago, Illinois","Illinois public health officials announced 2,905 new cases of COVID-19 and 31 additional deaths Saturday.​ https://t.co/8A3dwppejH",[],2020-10-10 17:45:02
Los Angeles,Why Americans have grown more hesitant about the COVID-19 vaccine | PBS NewsHour https://t.co/6vnn15p62H Public refusals will increase after the first few recipients encounter wild COVID and have autoimmune reactions that kill them.,[],2020-10-10 17:45:02
"San Francisco, California",WTF? Political Malpractice: South Carolina debate called off after @LindseyGrahamSC refuses COVID-19 test #southcarolina #coronavirus #JamieHarrison4Senate  https://t.co/7eB3Rxl7NH via @YouTube,"[{'text': 'southcarolina', 'indices': [106, 120]}, {'text': 'coronavirus', 'indices': [121, 133]}, {'text': 'JamieHarrison4Senate', 'indices': [134, 155]}]",2020-10-10 17:45:01
